12        全球变化与海气相互作用21          xx所        某洋南部  GASI-02-IND-STSsum            海测330120160721135901-0800  102   路人甲                   GPS探空仪 CF-06-A
22STC083  120160721150658 074503.38S 1042546.05E  617093.001-9-9.99-72.382   92.602  18.001  12.142  34.001 
22STC083  120160721150659 074503.82S 1042545.69E  617097.401-9-9.99-72.182   92.532  18.101  12.042  33.501 
22STC083  120160721150700 074504.25S 1042545.31E  617101.901-9-9.99-72.042   92.462  18.101  11.952  33.101 
22STC083  120160721150701 074504.68S 1042544.90E  617106.301-9-9.99-71.902   92.392  18.201  11.872  32.801 
22STC083  120160721150702 074505.08S 1042544.54E  617110.801-9-9.99-71.832   92.322  18.301  11.782  32.501 
22STC083  120160721150703 074505.51S 1042544.18E  617115.201-9-9.99-71.792   92.252  18.401  11.692  32.201 
22STC083  120160721150704 074505.98S 1042543.85E  617119.701-9-9.99-71.792   92.182  18.501  11.602  32.101 
22STC083  120160721150705 074506.44S 1042543.58E  617124.101-9-9.99-71.812   92.112  18.601  11.522  31.901 
22STC083  120160721150706 074506.95S 1042543.25E  617128.501-9-9.99-71.842   92.052  18.601  11.442  31.801 
22STC083  120160721150707 074507.42S 1042542.92E  617133.001-9-9.99-71.882   91.982  18.701  11.362  31.801 
22STC083  120160721150708 074507.88S 1042542.59E  617137.401-9-9.99-71.912   91.912  18.801  11.282  31.801 
22STC083  120160721150709 074508.32S 1042542.23E  617141.901-9-9.99-71.942   91.842  18.801  11.222  31.801 
22STC083  120160721150710 074508.75S 1042541.85E  617146.401-9-9.99-71.972   91.772  18.901  11.122  31.801 
22STC083  120160721150711 074509.22S 1042541.41E  617151.001-9-9.99-71.992   91.702  19.001  11.022  31.801 
22STC083  120160721150712 074509.61S 1042541.02E  617155.601-9-9.99-72.012   91.632  19.101  10.922  31.801 
22STC083  120160721150713 074510.04S 1042540.67E  617160.301-9-9.99-72.032   91.552  19.101  10.802  31.801 
22STC083  120160721150714 074510.44S 1042540.34E  617164.901-9-9.99-72.062   91.482  19.201  10.672  31.801 
22STC083  120160721150715 074510.91S 1042539.98E  617169.601-9-9.99-72.092   91.412  19.201  10.542  31.801 
22STC083  120160721150716 074511.34S 1042539.65E  617174.301-9-9.99-72.122   91.342  19.301  10.422  31.801 
22STC083  120160721150717 074511.81S 1042539.29E  617179.201-9-9.99-72.172   91.262  19.301  10.232  31.701 
22STC083  120160721150718 074512.24S 1042538.94E  617184.101-9-9.99-72.212   91.192  19.401  10.072  31.701 
22STC083  120160721150719 074512.64S 1042538.58E  617189.201-9-9.99-72.262   91.112  19.401   9.892  31.601 
22STC083  120160721150720 074513.07S 1042538.14E  617194.301-9-9.99-72.302   91.032  19.501   9.712  31.501 
22STC083  120160721150721 074513.46S 1042537.73E  617199.401-9-9.99-72.332   90.952  19.501   9.532  31.401 
22STC083  120160721150722 074513.82S 1042537.37E  617204.501-9-9.99-72.362   90.872  19.501   9.342  31.201 
22STC083  120160721150723 074514.18S 1042537.01E  617209.401-9-9.99-72.382   90.802  19.601   9.152  31.001 
22STC083  120160721150724 074514.54S 1042536.66E  617214.301-9-9.99-72.402   90.722  19.601   8.952  30.801 
22STC083  120160721150725 074514.94S 1042536.38E  617219.101-9-9.99-72.412   90.652  19.601   8.732  30.401 
22STC083  120160721150726 074515.37S 1042536.08E  617223.801-9-9.99-72.432   90.582  19.701   8.552  30.201 
22STC083  120160721150727 074515.73S 1042535.83E  617228.501-9-9.99-72.432   90.512  19.701   8.362  29.901 
22STC083  120160721150728 074516.09S 1042535.53E  617233.001-9-9.99-72.422   90.442  19.701   8.182  29.601 
22STC083  120160721150729 074516.45S 1042535.28E  617237.501-9-9.99-72.402   90.372  19.701   8.002  29.301 
22STC083  120160721150730 074516.78S 1042534.95E  617242.001-9-9.99-72.362   90.302  19.801   7.812  28.901 
22STC083  120160721150731 074517.10S 1042534.68E  617246.601-9-9.99-72.312   90.232  19.801   7.642  28.401 
22STC083  120160721150732 074517.42S 1042534.41E  617251.301-9-9.99-72.252   90.162  19.801   7.452  27.801 
22STC083  120160721150733 074517.71S 1042534.13E  617255.901-9-9.99-72.202   90.092  19.801   7.312  27.301 
22STC083  120160721150734 074517.96S 1042533.86E  617260.401-9-9.99-72.152   90.022  19.801   7.122  26.601 
22STC083  120160721150735 074518.25S 1042533.61E  617265.001-9-9.99-72.112   89.952  19.901   6.992  26.101 
22STC083  120160721150736 074518.58S 1042533.39E  617269.501-9-9.99-72.052   89.882  19.901   6.842  25.501 
22STC083  120160721150737 074518.86S 1042533.14E  617274.001-9-9.99-71.982   89.812  19.901   6.712  24.801 
22STC083  120160721150738 074519.19S 1042532.92E  617278.401-9-9.99-71.912   89.752  19.901   6.582  24.201 
22STC083  120160721150739 074519.48S 1042532.73E  617282.901-9-9.99-71.862   89.682  19.901   6.452  23.601 
22STC083  120160721150740 074519.80S 1042532.59E  617287.401-9-9.99-71.802   89.612  19.901   6.342  23.001 
22STC083  120160721150741 074520.12S 1042532.37E  617292.001-9-9.99-71.782   89.542  19.901   6.242  22.401 
22STC083  120160721150742 074520.45S 1042532.15E  617296.601-9-9.99-71.782   89.472  19.901   6.142  21.801 
22STC083  120160721150743 074520.77S 1042531.91E  617301.201-9-9.99-71.802   89.402  19.901   6.022  21.001 
22STC083  120160721150744 074521.06S 1042531.66E  617305.801-9-9.99-71.832   89.342  19.901   5.952  20.501 
22STC083  120160721150745 074521.38S 1042531.41E  617310.401-9-9.99-71.872   89.272  19.901   5.872  19.901 
22STC083  120160721150746 074521.67S 1042531.16E  617315.101-9-9.99-71.902   89.202  19.901   5.802  19.401 
22STC083  120160721150747 074522.00S 1042530.89E  617319.801-9-9.99-71.942   89.132  19.901   5.742  18.801 
22STC083  120160721150748 074522.28S 1042530.64E  617324.401-9-9.99-71.972   89.062  19.901   5.702  18.501 
22STC083  120160721150749 074522.57S 1042530.42E  617329.101-9-9.99-72.012   88.992  19.901   5.622  17.801 
22STC083  120160721150750 074522.86S 1042530.20E  617333.701-9-9.99-72.052   88.922  19.901   5.582  17.501 
22STC083  120160721150751 074523.18S 1042530.01E  617338.201-9-9.99-72.092   88.852  19.901   5.512  16.901 
22STC083  120160721150752 074523.51S 1042529.82E  617342.801-9-9.99-72.132   88.782  19.901   5.462  16.401 
22STC083  120160721150753 074523.80S 1042529.63E  617347.401-9-9.99-72.162   88.712  19.901   5.412  15.901 
22STC083  120160721150754 074524.16S 1042529.43E  617352.001-9-9.99-72.202   88.642  19.901   5.352  15.301 
22STC083  120160721150755 074524.52S 1042529.21E  617356.601-9-9.99-72.232   88.572  19.901   5.302  14.801 
22STC083  120160721150756 074524.84S 1042528.99E  617361.201-9-9.99-72.262   88.512  19.901   5.262  14.401 
22STC083  120160721150757 074525.16S 1042528.78E  617365.801-9-9.99-72.282   88.442  19.901   5.192  13.801 
22STC083  120160721150758 074525.45S 1042528.56E  617370.401-9-9.99-72.302   88.372  19.901   5.132  13.201 
22STC083  120160721150759 074525.74S 1042528.31E  617375.201-9-9.99-72.322   88.302  19.901   5.072  12.601 
22STC083  120160721150800 074526.03S 1042528.09E  617379.901-9-9.99-72.332   88.232  19.901   4.962  11.701 
22STC083  120160721150801 074526.32S 1042527.87E  617384.601-9-9.99-72.342   88.162  19.801   4.882  10.901 
22STC083  120160721150802 074526.57S 1042527.70E  617389.201-9-9.99-72.342   88.092  19.801   4.792  10.001 
22STC083  120160721150803 074526.86S 1042527.51E  617393.801-9-9.99-72.342   88.022  19.801   4.692   9.001 
22STC083  120160721150804 074527.14S 1042527.29E  617398.301-9-9.99-72.342   87.952  19.801   4.582   7.801 
22STC083  120160721150805 074527.43S 1042527.13E  617402.801-9-9.99-72.332   87.892  19.801   4.502   7.001 
22STC083  120160721150806 074527.72S 1042526.91E  617407.201-9-9.99-72.332   87.822  19.801   4.382   5.701 
22STC083  120160721150807 074528.01S 1042526.72E  617411.601-9-9.99-72.322   87.752  19.801   4.272   4.501 
22STC083  120160721150808 074528.26S 1042526.58E  617416.001-9-9.99-72.312   87.692  19.801   4.172   3.301 
22STC083  120160721150809 074528.55S 1042526.41E  617420.301-9-9.99-72.312   87.632  19.701   4.072   2.001 
22STC083  120160721150810 074528.80S 1042526.25E  617424.601-9-9.99-72.302   87.562  19.701   3.972   0.601 
22STC083  120160721150811 074529.05S 1042526.14E  617428.901-9-9.99-72.302   87.502  19.701   3.872 359.301 
22STC083  120160721150812 074529.30S 1042526.00E  617433.201-9-9.99-72.302   87.442  19.701   3.782 357.701 
22STC083  120160721150813 074529.56S 1042525.89E  617437.601-9-9.99-72.292   87.372  19.701   3.692 356.301 
22STC083  120160721150814 074529.81S 1042525.73E  617442.101-9-9.99-72.282   87.312  19.601   3.612 354.801 
22STC083  120160721150815 074530.06S 1042525.56E  617446.601-9-9.99-72.272   87.242  19.601   3.532 353.201 
22STC083  120160721150816 074530.35S 1042525.40E  617451.201-9-9.99-72.272   87.172  19.601   3.462 351.701 
22STC083  120160721150817 074530.56S 1042525.20E  617455.801-9-9.99-72.262   87.102  19.601   3.382 349.801 
22STC083  120160721150818 074530.82S 1042525.04E  617460.301-9-9.99-72.262   87.042  19.601   3.312 348.101 
22STC083  120160721150819 074531.03S 1042524.87E  617464.701-9-9.99-72.252   86.972  19.501   3.242 346.401 
22STC083  120160721150820 074531.28S 1042524.79E  617469.201-9-9.99-72.252   86.912  19.501   3.182 345.101 
22STC083  120160721150821 074531.50S 1042524.68E  617473.701-9-9.99-72.242   86.842  19.501   3.112 343.101 
22STC083  120160721150822 074531.64S 1042524.60E  617478.201-9-9.99-72.232   86.772  19.501   3.052 341.501 
22STC083  120160721150823 074531.82S 1042524.52E  617482.701-9-9.99-72.222   86.712  19.501   2.982 339.701 
22STC083  120160721150824 074532.00S 1042524.46E  617487.301-9-9.99-72.212   86.642  19.401   2.912 337.701 
22STC083  120160721150825 074532.22S 1042524.38E  617491.901-9-9.99-72.212   86.572  19.401   2.842 335.501 
22STC083  120160721150826 074532.44S 1042524.27E  617496.401-9-9.99-72.212   86.512  19.401   2.772 333.201 
22STC083  120160721150827 074532.65S 1042524.16E  617500.801-9-9.99-72.222   86.442  19.401   2.702 330.701 
22STC083  120160721150828 074532.87S 1042524.00E  617505.001-9-9.99-72.222   86.382  19.401   2.632 328.001 
22STC083  120160721150829 074533.12S 1042523.80E  617509.201-9-9.99-72.242   86.322  19.301   2.572 325.201 
22STC083  120160721150830 074533.37S 1042523.64E  617513.401-9-9.99-72.252   86.262  19.301   2.502 322.301 
22STC083  120160721150831 074533.59S 1042523.47E  617517.601-9-9.99-72.282   86.202  19.301   2.442 320.201 
22STC083  120160721150832 074533.80S 1042523.34E  617521.801-9-9.99-72.302   86.142  19.301   2.382 317.101 
22STC083  120160721150833 074533.98S 1042523.23E  617526.101-9-9.99-72.332   86.082  19.301   2.332 314.301 
22STC083  120160721150834 074534.16S 1042523.17E  617530.401-9-9.99-72.362   86.012  19.201   2.292 310.201 
22STC083  120160721150835 074534.34S 1042523.09E  617534.701-9-9.99-72.382   85.952  19.201   2.262 306.001 
22STC083  120160721150836 074534.52S 1042523.01E  617539.201-9-9.99-72.412   85.892  19.201   2.242 301.901 
22STC083  120160721150837 074534.70S 1042522.95E  617543.601-9-9.99-72.442   85.822  19.201   2.212 299.301 
22STC083  120160721150838 074534.88S 1042522.84E  617548.101-9-9.99-72.452   85.762  19.201   2.202 295.801 
22STC083  120160721150839 074535.06S 1042522.73E  617552.701-9-9.99-72.462   85.692  19.101   2.222 291.401 
22STC083  120160721150840 074535.28S 1042522.60E  617557.301-9-9.99-72.472   85.622  19.101   2.262 287.201 
22STC083  120160721150841 074535.42S 1042522.43E  617562.101-9-9.99-72.472   85.552  19.101   2.272 284.001 
22STC083  120160721150842 074535.53S 1042522.32E  617567.001-9-9.99-72.472   85.482  19.101   2.312 280.701 
22STC083  120160721150843 074535.68S 1042522.21E  617572.001-9-9.99-72.472   85.412  19.101   2.352 277.501 
22STC083  120160721150844 074535.82S 1042522.16E  617577.101-9-9.99-72.482   85.342  19.001   2.412 273.901 
22STC083  120160721150845 074535.96S 1042522.13E  617582.201-9-9.99-72.492   85.272  19.001   2.432 271.501 
22STC083  120160721150846 074536.07S 1042522.07E  617587.201-9-9.99-72.502   85.192  19.001   2.492 268.501 
22STC083  120160721150847 074536.14S 1042522.05E  617592.201-9-9.99-72.502   85.122  18.901   2.552 265.601 
22STC083  120160721150848 074536.22S 1042522.02E  617597.001-9-9.99-72.512   85.052  18.901   2.602 263.001 
22STC083  120160721150849 074536.32S 1042521.91E  617601.901-9-9.99-72.512   84.982  18.901   2.672 260.601 
22STC083  120160721150850 074536.47S 1042521.80E  617606.801-9-9.99-72.512   84.912  18.901   2.722 258.401 
22STC083  120160721150851 074536.58S 1042521.66E  617611.601-9-9.99-72.512   84.842  18.901   2.792 256.201 
22STC083  120160721150852 074536.65S 1042521.50E  617616.501-9-9.99-72.522   84.772  18.801   2.882 254.001 
22STC083  120160721150853 074536.72S 1042521.36E  617621.301-9-9.99-72.532   84.702  18.801   2.992 251.801 
22STC083  120160721150854 074536.83S 1042521.25E  617626.101-9-9.99-72.542   84.642  18.801   3.122 249.701 
22STC083  120160721150855 074536.97S 1042521.17E  617630.901-9-9.99-72.552   84.572  18.801   3.192 248.101 
22STC083  120160721150856 074537.04S 1042521.14E  617635.701-9-9.99-72.582   84.502  18.701   3.292 246.601 
22STC083  120160721150857 074537.15S 1042521.14E  617640.501-9-9.99-72.602   84.432  18.701   3.402 245.101 
22STC083  120160721150858 074537.22S 1042521.11E  617645.401-9-9.99-72.632   84.362  18.701   3.512 243.801 
22STC083  120160721150859 074537.33S 1042521.08E  617650.201-9-9.99-72.652   84.292  18.701   3.632 242.601 
22STC083  120160721150900 074537.44S 1042521.08E  617655.101-9-9.99-72.682   84.222  18.601   3.742 241.601 
22STC083  120160721150901 074537.48S 1042521.00E  617660.101-9-9.99-72.722   84.152  18.601   3.892 240.701 
22STC083  120160721150902 074537.55S 1042520.92E  617665.101-9-9.99-72.752   84.082  18.601   4.022 240.101 
22STC083  120160721150903 074537.58S 1042520.86E  617670.001-9-9.99-72.792   84.012  18.501   4.152 239.501 
22STC083  120160721150904 074537.66S 1042520.78E  617675.001-9-9.99-72.822   83.942  18.501   4.282 239.001 
22STC083  120160721150905 074537.69S 1042520.67E  617680.001-9-9.99-72.862   83.872  18.501   4.382 238.601 
22STC083  120160721150906 074537.76S 1042520.62E  617685.001-9-9.99-72.902   83.802  18.501   4.452 238.301 
22STC083  120160721150907 074537.84S 1042520.51E  617690.001-9-9.99-72.952   83.732  18.401   4.522 238.001 
22STC083  120160721150908 074537.87S 1042520.43E  617694.901-9-9.99-72.992   83.662  18.401   4.652 237.601 
22STC083  120160721150909 074537.91S 1042520.40E  617699.601-9-9.99-73.032   83.592  18.401   4.742 237.201 
22STC083  120160721150910 074537.94S 1042520.40E  617704.401-9-9.99-73.062   83.522  18.401   4.792 236.801 
22STC083  120160721150911 074537.98S 1042520.43E  617709.001-9-9.99-73.092   83.462  18.301   4.892 236.501 
22STC083  120160721150912 074537.98S 1042520.45E  617713.601-9-9.99-73.112   83.392  18.301   4.992 236.101 
22STC083  120160721150913 074537.98S 1042520.51E  617718.301-9-9.99-73.132   83.332  18.301   5.092 235.701 
22STC083  120160721150914 074538.02S 1042520.45E  617722.901-9-9.99-73.132   83.262  18.301   5.182 235.301 
22STC083  120160721150915 074538.05S 1042520.43E  617727.601-9-9.99-73.132   83.192  18.201   5.232 235.001 
22STC083  120160721150916 074538.09S 1042520.40E  617732.401-9-9.99-73.142   83.132  18.201   5.312 234.701 
22STC083  120160721150917 074538.12S 1042520.32E  617737.201-9-9.99-73.152   83.062  18.101   5.412 234.301 
22STC083  120160721150918 074538.12S 1042520.23E  617742.001-9-9.99-73.162   82.992  18.101   5.472 234.001 
22STC083  120160721150919 074538.12S 1042520.21E  617746.901-9-9.99-73.182   82.922  18.101   5.532 233.701 
22STC083  120160721150920 074538.09S 1042520.23E  617751.601-9-9.99-73.202   82.862  18.001   5.612 233.401 
22STC083  120160721150921 074538.09S 1042520.29E  617756.201-9-9.99-73.232   82.792  18.001   5.662 233.101 
22STC083  120160721150922 074538.09S 1042520.34E  617760.601-9-9.99-73.252   82.732  18.001   5.722 232.801 
22STC083  120160721150923 074538.05S 1042520.43E  617765.001-9-9.99-73.262   82.672  17.901   5.752 232.501 
22STC083  120160721150924 074538.05S 1042520.51E  617769.401-9-9.99-73.262   82.612  17.901   5.782 232.301 
22STC083  120160721150925 074538.09S 1042520.51E  617773.801-9-9.99-73.252   82.552  17.901   5.742 232.001 
22STC083  120160721150926 074538.16S 1042520.45E  617778.301-9-9.99-73.222   82.482  17.901   5.762 231.801 
22STC083  120160721150927 074538.20S 1042520.40E  617782.801-9-9.99-73.172   82.422  17.901   5.742 231.501 
22STC083  120160721150928 074538.23S 1042520.34E  617787.401-9-9.99-73.132   82.362  17.801   5.702 231.201 
22STC083  120160721150929 074538.20S 1042520.29E  617792.001-9-9.99-73.102   82.292  17.801   5.672 230.901 
22STC083  120160721150930 074538.20S 1042520.23E  617796.601-9-9.99-73.092   82.232  17.801   5.632 230.601 
22STC083  120160721150931 074538.20S 1042520.23E  617801.301-9-9.99-73.092   82.162  17.701   5.592 230.201 
22STC083  120160721150932 074538.16S 1042520.23E  617805.901-9-9.99-73.102   82.102  17.701   5.522 229.701 
22STC083  120160721150933 074538.16S 1042520.23E  617810.501-9-9.99-73.122   82.032  17.701   5.452 229.101 
22STC083  120160721150934 074538.12S 1042520.29E  617815.001-9-9.99-73.142   81.972  17.701   5.402 228.401 
22STC083  120160721150935 074538.16S 1042520.23E  617819.501-9-9.99-73.152   81.912  17.601   5.342 227.601 
22STC083  120160721150936 074538.23S 1042520.18E  617824.001-9-9.99-73.152   81.852  17.601   5.242 226.801 
22STC083  120160721150937 074538.27S 1042520.10E  617828.501-9-9.99-73.142   81.782  17.601   5.202 226.001 
22STC083  120160721150938 074538.34S 1042519.99E  617833.001-9-9.99-73.132   81.722  17.601   5.152 225.101 
22STC083  120160721150939 074538.38S 1042519.93E  617837.601-9-9.99-73.132   81.662  17.501   5.092 224.301 
22STC083  120160721150940 074538.41S 1042519.85E  617842.301-9-9.99-73.132   81.592  17.501   5.032 223.401 
22STC083  120160721150941 074538.45S 1042519.74E  617847.001-9-9.99-73.142   81.532  17.501   4.992 222.501 
22STC083  120160721150942 074538.41S 1042519.71E  617851.701-9-9.99-73.172   81.462  17.501   4.902 221.601 
